3044,"Jones, having very attentively heard all that Nightingale had to say, fetched a deep sigh; which the other, observing, cried, “Heyday! why, thou art not in love, I hope! Had I imagined my stories would have affected you, I promise you should never have heard them.” “O my dear friend!” cries Jones, “I am so entangled with this woman, that I know not how to extricate myself. In love, indeed! no, my friend, but I am under obligations to her, and very great ones. Since you know so much, I will be very explicit with you. It is owing, perhaps, solely to her, that I have not, before this, wanted a bit of bread. How can I possibly desert such a woman? and yet I must desert her, or be guilty of the blackest treachery to one who deserves infinitely better of me than she can; a woman, my Nightingale, for whom I have a passion which few can have an idea of. I am half distracted with doubts how to act.” “And is this other, pray, an honourable mistress?” cries Nightingale. “Honourable!” answered Jones; “no breath ever yet durst sully her reputation. The sweetest air is not purer, the limpid stream not clearer, than her honour. She is all over, both in mind and body, consummate perfection. She is the most beautiful creature in the universe: and yet she is mistress of such noble elevated qualities, that, though she is never from my thoughts, I scarce ever think of her beauty but when I see it.”—“And can you, my good friend,” cries Nightingale, “with such an engagement as this upon your hands, hesitate a moment about quitting such a—” “Hold,” said Jones, “no more abuse of her: I detest the thought of ingratitude.” “Pooh!” answered the other, “you are not the first upon whom she hath conferred obligations of this kind. She is remarkably liberal where she likes; though, let me tell you, her favours are so prudently bestowed, that they should rather raise a man's vanity than his gratitude.” In short, Nightingale proceeded so far on this head, and told his friend so many stories of the lady, which he swore to the truth of, that he entirely removed all esteem for her from the breast of Jones; and his gratitude was lessened in proportion. Indeed, he began to look on all the favours he had received rather as wages than benefits, which depreciated not only her, but himself too in his own conceit, and put him quite out of humour with both. From this digust, his mind, by a natural transition, turned towards Sophia; her virtue, her purity, her love to him, her sufferings on his account, filled all his thoughts, and made his commerce with Lady Bellaston appear still more odious. The result of all was, that, though his turning himself out of her service, in which light he now saw his affair with her, would be the loss of his bread; yet he determined to quit her, if he could but find a handsome pretence: which being communicated to his friend, Nightingale considered a little, and then said, “I have it, my boy! I have found out a sure method; propose marriage to her, and I would venture hanging upon the success.” “Marriage?” cries Jones. “Ay, propose marriage,” answered Nightingale, “and she will declare off in a moment. I knew a young fellow whom she kept formerly, who made the offer to her in earnest, and was presently turned off for his pains.”
"
3112,"To say the truth, I believe many a hearty curse hath been devoted on the head of that author who first instituted the method of prefixing to his play that portion of matter which is called the prologue; and which at first was part of the piece itself, but of latter years hath had usually so little connexion with the drama before which it stands, that the prologue to one play might as well serve for any other. Those indeed of more modern date, seem all to be written on the same three topics, viz., an abuse of the taste of the town, a condemnation of all contemporary authors, and an eulogium on the performance just about to be represented. The sentiments in all these are very little varied, nor is it possible they should; and indeed I have often wondered at the great invention of authors, who have been capable of finding such various phrases to express the same thing.
"
3220,"As the love which Blifil had for Sophia was of that violent kind, which nothing but the loss of her fortune, or some such accident, could lessen, his inclination to the match was not at all altered by her having run away, though he was obliged to lay this to his own account. He very readily, therefore, embraced this offer. Indeed, he now proposed the of a very strong passion besides avarice, by marrying this young lady, and this was hatred; for he concluded that matrimony afforded an equal opportunity of satisfying either hatred or love; and this opinion is very probably verified by much experience. To say the truth, if we are to judge by the ordinary behaviour of married persons to each other, we shall perhaps be apt to conclude that the generality seek the indulgence of the former passion only, in their union of everything but of hearts.
"
3239,"If Mr. Western was little pleased with this interview, Blifil was less. As to the former, he imputed the whole behaviour of his sister to her humour only, and to her dissatisfaction at the omission of ceremony in the visit; but Blifil saw a little deeper into things. He suspected somewhat of more consequence, from two or three words which dropt from the lady; and, to say the truth, he suspected right, as will appear when I have unfolded the several matters which will be contained in the following chapter.
"
3255,"And here we shall need only to resort to what happened the preceding day, when, hearing from Lady Bellaston that Mr. Western was arrived in town, she went to pay her duty to him, at his lodgings at Piccadilly, where she was received with many scurvy compellations too coarse to be repeated, and was even threatened to be kicked out of doors. From hence, an old servant of her aunt Western, with whom she was well acquainted, conducted her to the lodgings of that lady, who treated her not more kindly, but more politely; or, to say the truth, with rudeness in another way. In short, she returned from both, plainly convinced, not only that her scheme of reconciliation had proved abortive, but that she must for ever give over all thoughts of bringing it about by any means whatever. From this moment desire of revenge only filled her mind; and in this temper meeting Jones at the play, an opportunity seemed to her to occur of effecting this purpose.
"
3261,"Jones now clearly saw the error he had committed, and exerted his utmost power to rectify it; but he only faultered and stuttered into nonsense and contradiction. To say the truth, it is often safer to abide by the consequences of the first blunder than to endeavour to rectify it; for by such endeavours we generally plunge deeper instead of extricating ourselves; and few persons will on such occasions have the good-nature which Mrs. Fitzpatrick displayed to Jones, by saying, with a smile, “You need attempt no more excuses; for I can easily forgive a real lover, whatever is the effect of fondness for his mistress.”
"
3266,"To say the truth, perfect beauty in both sexes is a more irresistible object than it is generally thought; for, notwithstanding some of us are contented with more homely lots, and learn by rote (as children to repeat what gives them no idea) to despise outside, and to value more solid charms; yet I have always observed, at the approach of consummate beauty, that these more solid charms only shine with that kind of lustre which the stars have after the rising of the sun.
"
3298,"This I faithfully promise, that, notwithstanding any affection which we may be supposed to have for this rogue, whom we have unfortunately made our heroe, we will lend him none of that supernatural assistance with which we are entrusted, upon condition that we use it only on very important occasions. If he doth not, therefore, find some natural means of fairly extricating himself from all his distresses, we will do no violence to the truth and dignity of history for his sake; for we had rather relate that he was hanged at Tyburn (which may very probably be the case) than forfeit our integrity, or shock the faith of our reader.
"
3300,"The Arabians and Persians had an equal advantage in writing their tales from the genii and fairies, which they believe in as an article of their faith, upon the authority of the Koran itself. But we have none of these helps. To natural means alone we are confined; let us try therefore what, by these means, may be done for poor Jones; though, to confess the truth, something whispers me in the ear, that he doth not yet know the worst of his fortune; and that a more shocking piece of news than any he hath yet heard remains for him in the unopened leaves of fate.
"
3350,"The firmness and constancy of a true friend is a circumstance so extremely delightful to persons in any kind of distress, that the distress itself, if it be only temporary, and admits of relief, is more than compensated by bringing this comfort with it. Nor are instances of this kind so rare as some superficial and inaccurate observers have reported. To say the truth, want of compassion is not to be numbered among our general faults. The black ingredient which fouls our disposition is envy. Hence our eye is seldom, I am afraid, turned upward to those who are manifestly greater, better, wiser, or happier than ourselves, without some degree of malignity; while we commonly look downwards on the mean and miserable with sufficient benevolence and pity. In fact, I have remarked, that most of the defects which have discovered themselves in the friendships within my observation, have arisen from envy only: a hellish vice; and yet one from which I have known very few absolutely exempt. But enough of a subject which, if pursued, would lead me too far.
"
3372,"That lady was most unluckily to dine this very day with her aunt Western, and in the afternoon they were all three, by appointment, to go together to the opera, and thence to Lady Thomas Hatchet's drum. Sophia would have gladly been excused from all, but would not disoblige her aunt; and as to the arts of counterfeiting illness, she was so entirely a stranger to them, that it never once entered into her head. When she was drest, therefore, down she went, resolved to encounter all the horrors of the day, and a most disagreeable one it proved; for Lady Bellaston took every opportunity very civilly and slily to insult her; to all which her dejection of spirits disabled her from making any return; and, indeed, to confess the truth, she was at the very best but an indifferent mistress of repartee.
"
3448,"Mrs. Western, on her first arrival at her brother's lodging, began to set forth the great honours and advantages which would accrue to the family by the match with Lord Fellamar, which her niece had absolutely refused; in which refusal, when the squire took the part of his daughter, she fell immediately into the most violent passion, and so irritated and provoked the squire, that neither his patience nor his prudence could bear it any longer; upon which there ensued between them both so warm a bout at altercation, that perhaps the regions of Billingsgate never equalled it. In the heat of this scolding Mrs. Western departed, and had consequently no leisure to acquaint her brother with the letter which Sophia received, which might have possibly produced ill effects; but, to say truth, I believe it never once occurred to her memory at this time.
"
3463,"I have somewhere read, that the great use of philosophy is to learn to die. I will not therefore so far disgrace mine, as to show any surprize at receiving a lesson which I must be thought to have so long studied. Yet, to say the truth, one page of the Gospel teaches this lesson better than all the volumes of antient or modern philosophers. The assurance it gives us of another life is a much stronger support to a good mind, than all the consolations that are drawn from the necessity of nature, the emptiness or satiety of our enjoyments here, or any other topic of those declamations which are sometimes capable of arming our minds with a stubborn patience in bearing the thoughts of death, but never of raising them to a real contempt of it, and much less of making us think it is a real good. I would not here be understood to throw the horrid censure of atheism, or even the absolute denial of immortality, on all who are called philosophers. Many of that sect, as well antient as modern, have, from the light of reason, discovered some hopes of a future state; but in reality, that light was so faint and glimmering, and the hopes were so incertain and precarious, that it may be justly doubted on which side their belief turned. Plato himself concludes his Phædon with declaring, that his best arguments amount only to raise a probability; and Cicero himself seems rather to Profess an inclination to believe, than any actual belief in the doctrines of immortality. As to myself, to be very sincere with you, I never was much in earnest in this faith till I was in earnest a Christian.
"
3464,"You will perhaps wonder at the latter expression; but I assure you it hath not been till very lately that I could, with truth, call myself so. The pride of Philosophy had intoxicated my reason, and the sublimest of all wisdom appeared to me, as it did to the Greeks of old, to be foolishness. God hath, however, been so gracious to show me my error in time, and to bring me into the way of truth, before I sunk into utter darkness for ever.
"
3484,"There is nothing so dangerous as a question which comes by surprize on a man whose business it is to conceal truth, or to defend falshood. For which reason those worthy personages, whose noble office it is to save the lives of their fellow-creatures at the Old Bailey, take the utmost care, by frequent previous examination, to divine every question which may be asked their clients on the day of tryal, that they may be supplyed with proper and ready answers, which the most fertile invention cannot supply in an instant. Besides, the sudden and violent impulse on the blood, occasioned by these surprizes, causes frequently such an alteration in the countenance, that the man is obliged to give evidence against himself. And such indeed were the alterations which the countenance of Blifil underwent from this sudden question, that we can scarce blame the eagerness of Mrs. Miller, who immediately cryed out, “Guilty, upon my honour! guilty, upon my soul!”
"
3595,"Sophia had earnestly desired her father that no others of the company, who were that day to dine with him, should be acquainted with her marriage. The same secrecy was enjoined to Mrs. Miller, and Jones undertook for Allworthy. This somewhat reconciled the delicacy of Sophia to the public entertainment which, in compliance with her father's will, she was obliged to go to, greatly against her own inclinations. In confidence of this secrecy, she went through the day pretty well, till the squire, who was now advanced into the second bottle, could contain his joy no longer, but, filling out a bumper, drank a health to the bride. The health was immediately pledged by all present, to the great confusion of our poor blushing Sophia, and the great concern of Jones upon her account. To say truth, there was not a person present made wiser by this discovery; for Mrs. Miller had whispered it to her daughter, her daughter to her husband, her husband to his sister, and she to all the rest.
"
